local_datetime,ccgt,oil,coal,nuclear,wind,ps,npshyd,ocgt,other,intfr,intirl,intned,intew,biomass,intnem
2018-03-04 07:00:00+00:00,6130,0,7768,7233,5608,0,237,0,63,1996,266,506,0,1425,0
2018-03-04 07:30:00+00:00,6739,0,7497,7236,5520,0,276,0,63,1996,266,492,0,1425,0
2018-03-04 08:00:00+00:00,7307,0,7987,7231,5332,0,311,0,63,1996,266,408,0,1416,0
2018-03-04 08:30:00+00:00,8007,0,8544,7226,5305,72,339,0,63,1996,246,408,0,1383,0
2018-03-04 09:00:00+00:00,9441,0,8508,7229,5355,194,415,0,63,1996,162,442,0,1378,0
2018-03-04 09:30:00+00:00,10352,0,8688,7236,5195,448,437,0,63,1996,158,444,0,1378,0
2018-03-04 10:00:00+00:00,11556,0,8802,7266,5174,328,451,0,63,1996,70,308,0,1399,0
2018-03-04 10:30:00+00:00,12133,0,8819,7291,5078,344,461,0,63,1996,0,308,0,1396,0
2018-03-04 11:00:00+00:00,12384,0,8817,7320,5041,394,384,0,63,1996,0,624,0,1406,0
2018-03-04 11:30:00+00:00,12845,0,8776,7324,5004,354,339,0,63,1996,0,650,0,1419,0
2018-03-04 12:00:00+00:00,12861,0,9137,7329,4807,386,240,0,63,1996,0,998,0,1425,0
2018-03-04 12:30:00+00:00,13040,0,9350,7338,4687,330,239,0,63,1996,0,998,0,1429,0
2018-03-04 13:00:00+00:00,13246,0,9333,7370,4488,306,238,0,63,1996,0,998,0,1430,0
2018-03-04 13:30:00+00:00,13003,0,9358,7385,4541,278,239,0,63,1996,0,998,0,1430,0
2018-03-04 14:00:00+00:00,12876,0,9364,7391,4658,294,240,0,63,1996,0,998,0,1433,0
2018-03-04 14:30:00+00:00,12745,0,9344,7392,4872,300,233,0,63,1996,0,1000,0,1432,0
2018-03-04 15:00:00+00:00,13431,0,9342,7393,4545,332,242,0,63,1996,0,1000,0,1434,0
2018-03-04 15:30:00+00:00,14195,0,9506,7386,4349,334,275,0,63,1996,0,998,0,1439,0
2018-03-04 16:00:00+00:00,14743,0,9641,7394,4383,312,449,0,63,1996,0,998,0,1442,0
2018-03-04 16:30:00+00:00,15656,0,9700,7385,4534,358,478,0,63,1996,0,998,0,1440,0
2018-03-04 17:00:00+00:00,16381,0,9483,7395,4623,706,494,0,63,1996,0,1000,0,1441,0
2018-03-04 17:30:00+00:00,16729,0,9446,7423,4520,1434,509,0,63,1996,0,998,0,1443,0
2018-03-04 18:00:00+00:00,17102,0,9912,7455,4292,1614,567,0,63,1996,0,998,0,1443,0
2018-03-04 18:30:00+00:00,16906,0,9779,7514,4136,1628,557,0,63,1996,0,998,0,1436,0
2018-03-04 19:00:00+00:00,16825,0,9497,7518,3933,1420,519,0,63,1996,0,998,0,1441,0
2018-03-04 19:30:00+00:00,16652,0,9302,7518,3641,1226,478,0,63,1996,0,1000,0,1442,0
2018-03-04 20:00:00+00:00,16123,0,9572,7517,3518,840,287,0,63,1996,0,740,0,1442,0
2018-03-04 20:30:00+00:00,15700,0,9146,7520,3111,470,247,0,63,1996,0,722,0,1443,0
2018-03-04 21:00:00+00:00,14711,0,9056,7528,2855,302,223,0,63,1996,0,770,0,1442,0
2018-03-04 21:30:00+00:00,13346,0,8633,7528,2875,46,206,0,63,1996,0,776,0,1442,0
2018-03-04 22:00:00+00:00,11964,0,8033,7534,2951,0,206,0,63,1996,0,998,0,1442,0
2018-03-04 22:30:00+00:00,10759,0,7653,7531,2956,0,206,0,63,1996,0,998,0,1441,0
2018-03-04 23:00:00+00:00,8893,0,7935,7521,3008,0,206,0,63,1996,0,998,0,1436,0
2018-03-04 23:30:00+00:00,7821,0,7986,7519,3169,0,207,0,63,1996,0,998,0,1437,0
2018-03-05 00:00:00+00:00,7755,0,8331,7549,3078,0,206,0,63,1996,76,998,0,1434,0
2018-03-05 00:30:00+00:00,8183,0,8949,7485,3045,0,202,0,63,1996,154,998,0,1433,0
2018-03-05 01:00:00+00:00,8231,0,9011,7413,3146,0,189,0,63,1996,110,998,0,1426,0
2018-03-05 01:30:00+00:00,7972,0,8926,7320,3176,0,188,0,63,1996,38,1000,0,1422,0
2018-03-05 02:00:00+00:00,7543,0,8858,7234,3216,0,185,0,63,1996,70,998,0,1434,0
2018-03-05 02:30:00+00:00,7582,0,8888,7239,3172,0,186,0,63,1996,96,1000,0,1436,0
2018-03-05 03:00:00+00:00,7579,0,8534,7282,3192,0,187,0,63,1996,90,998,0,1436,0
2018-03-05 03:30:00+00:00,7415,0,8454,7329,3242,0,186,0,63,1996,82,998,0,1435,0
2018-03-05 04:00:00+00:00,7607,0,8260,7339,3312,0,186,0,63,1996,72,998,0,1431,0
2018-03-05 04:30:00+00:00,7970,0,7874,7341,3392,0,183,0,63,1996,72,998,0,1427,0
2018-03-05 05:00:00+00:00,8647,0,7669,7288,3417,0,201,0,63,1996,96,1000,0,1434,0
2018-03-05 05:30:00+00:00,9386,0,8016,7380,3441,0,214,0,63,1996,88,972,0,1426,0
2018-03-05 06:00:00+00:00,11665,0,8849,7367,3338,0,214,0,63,1996,0,206,0,1420,0
2018-03-05 06:30:00+00:00,14131,0,8735,7374,3443,202,218,0,63,1996,0,172,0,1414,0
2018-03-05 07:00:00+00:00,17612,0,8363,7372,3155,466,282,0,63,1984,0,146,0,1430,0
2018-03-05 07:30:00+00:00,18343,0,9018,7403,3079,308,306,0,63,1984,0,142,0,1433,0
2018-03-05 08:00:00+00:00,18823,0,9185,7423,2828,658,310,0,63,1996,0,0,0,1434,0
2018-03-05 08:30:00+00:00,19266,0,9351,7458,2435,430,298,0,63,1996,0,0,0,1432,0
2018-03-05 09:00:00+00:00,19413,0,9356,7485,2430,402,428,0,63,1996,0,104,0,1407,0
2018-03-05 09:30:00+00:00,19374,0,9380,7533,2190,376,451,0,63,1998,0,104,0,1398,0
2018-03-05 10:00:00+00:00,19343,0,9391,7600,2026,354,446,0,63,1998,0,0,0,1399,0
2018-03-05 10:30:00+00:00,19359,0,9310,7634,1920,324,419,0,63,1998,0,0,0,1426,0
2018-03-05 11:00:00+00:00,19091,0,9326,7661,2034,308,309,0,63,1998,0,242,0,1434,0
2018-03-05 11:30:00+00:00,19097,0,9331,7676,2007,418,303,0,63,1998,0,256,0,1434,0
2018-03-05 12:00:00+00:00,19050,0,9441,7684,1980,386,272,0,63,1998,0,450,0,1433,0
2018-03-05 12:30:00+00:00,18998,0,9152,7706,1926,696,271,0,63,1998,0,454,0,1434,0
2018-03-05 13:00:00+00:00,19423,0,8744,7726,1985,474,241,0,63,1998,0,790,0,1431,0
2018-03-05 13:30:00+00:00,19436,0,8770,7724,2052,320,240,0,63,1998,0,796,0,1431,0
2018-03-05 14:00:00+00:00,19675,0,8606,7723,2111,458,235,8,63,1998,0,862,0,1432,0
2018-03-05 14:30:00+00:00,19647,0,8772,7728,2174,294,229,0,63,1998,0,864,0,1430,0
2018-03-05 15:00:00+00:00,19795,0,8843,7738,2318,378,230,0,63,1604,0,998,0,1429,0
2018-03-05 15:30:00+00:00,20108,0,9304,7767,2534,340,231,0,63,1498,0,998,0,1428,0
2018-03-05 16:00:00+00:00,20357,0,9800,7799,2845,276,248,0,63,1498,0,998,0,1426,0
2018-03-05 16:30:00+00:00,20655,0,9945,7826,3297,298,307,0,63,1500,0,998,0,1423,0
2018-03-05 17:00:00+00:00,21129,0,10291,7846,3564,362,439,0,63,1500,0,722,0,1423,0
2018-03-05 17:30:00+00:00,21364,0,10647,7873,3904,344,508,0,63,1500,0,706,0,1421,0
2018-03-05 18:00:00+00:00,21094,0,10795,7917,4435,724,524,0,63,1500,0,778,0,1419,0
2018-03-05 18:30:00+00:00,20802,0,10311,7966,5168,398,526,0,63,1500,0,786,0,1417,0
2018-03-05 19:00:00+00:00,20022,0,9392,8008,5627,256,517,0,63,1500,0,998,0,1419,0
2018-03-05 19:30:00+00:00,19575,0,8044,8040,5722,300,517,0,63,1500,0,998,0,1419,0
2018-03-05 20:00:00+00:00,18812,0,6960,8059,5693,472,480,0,63,1500,0,998,0,1419,0
2018-03-05 20:30:00+00:00,17835,0,5938,8091,5859,354,450,0,63,1500,0,998,0,1419,0
2018-03-05 21:00:00+00:00,16135,0,5812,8125,5759,504,205,0,63,1498,0,998,0,1419,0
2018-03-05 21:30:00+00:00,13675,0,5815,8141,5899,382,162,0,63,1500,0,998,0,1421,0
2018-03-05 22:00:00+00:00,12139,0,4821,8155,6094,376,139,0,63,1500,0,950,0,1419,0
2018-03-05 22:30:00+00:00,11011,0,3772,8161,6166,238,138,0,63,1498,0,950,0,1421,0
